train/num_tokens,train/mean_token_accuracy,_step,train/grad_norm,train/learning_rate,_runtime,_timestamp,train/epoch,train/global_step,train/loss,train/entropy
17656420.0,0.7901640340685845,190,0.20942628383636475,1.60915005555175e-06,3308.633351716,1764936069.6571376,0.3056,1910,0.7155,0.7329953789710999
17742502.0,0.7930437237024307,191,0.23415979743003845,1.2753970850610251e-06,3325.286469015,1764936086.3110533,0.3072,1920,0.7163,0.7463274519890547
17831567.0,0.798103566467762,192,0.22523105144500732,9.802455937714281e-07,3342.092511964,1764936103.1169875,0.3088,1930,0.6787,0.7403319224715232
17932003.0,0.792929220199585,193,0.17531944811344147,7.237721882694336e-07,3359.838730709,1764936120.8634722,0.3104,1940,0.7359,0.7481511015444994
18012256.0,0.7975531607866287,194,0.2319481521844864,5.060434362421373e-07,3375.988178666,1764936137.012876,0.312,1950,0.7067,0.7066228054463863
18106945.0,0.7984269365668297,195,0.18773207068443298,3.2711584919957733e-07,3393.071599292,1764936154.0963311,0.3136,1960,0.7016,0.7308180198073387
18201620.0,0.7909637309610844,196,0.18777096271514893,1.8703586780721703e-07,3410.246652024,1764936171.2712271,0.3152,1970,0.7358,0.7358748417347669
18297359.0,0.796780601888895,197,0.27020126581192017,8.583984983223658e-08,3427.983985741,1764936189.0085878,0.3168,1980,0.7141,0.7285272909328342
18386723.0,0.8063487268984317,198,0.2044564187526703,2.3554060706915122e-08,3445.5157117,1764936206.5403035,0.3184,1990,0.6632,0.6988361664116383
18471249.0,0.8001747176051139,199,0.24456393718719482,1.9466671136725287e-10,3461.96968923,1764936222.9942,0.32,2000,0.7023,0.7303151201456786
,,200,,,3463.169235208,1764936224.1940846,0.32,2000,,
