train/entropy,train/grad_norm,train/num_tokens,_step,_runtime,_timestamp,train/mean_token_accuracy,train/epoch,train/learning_rate,train/loss,train/global_step
0.7772731576114893,0.28887253999710083,17811707.0,191,1831.013244948,1764931889.681055,0.7915073864161968,0.3072,8.307692307692307e-06,0.7553,1920
0.775916900858283,0.30371740460395813,17913848.0,192,1840.611933416,1764931899.2796297,0.7929966263473034,0.3088,7.282051282051282e-06,0.7397,1930
0.8129912305623292,0.35058045387268066,18006933.0,193,1850.310364281,1764931908.9777548,0.7838789880275726,0.3104,6.256410256410257e-06,0.7849,1940
0.8414248902350664,0.31426504254341125,18096648.0,194,1859.78773525,1764931918.4554923,0.7767050795257091,0.312,5.230769230769231e-06,0.8069,1950
0.8159730888903141,0.3536088168621063,18192011.0,195,1869.772477728,1764931928.440211,0.7807588666677475,0.3136,4.2051282051282055e-06,0.7978,1960
0.8527750436216592,0.3243630528450012,18285042.0,196,1879.3775811,1764931938.0453246,0.7736434616148472,0.3152,3.17948717948718e-06,0.8247,1970
0.8093677960336209,0.2748631238937378,18375439.0,197,1888.587778513,1764931947.2554684,0.7785882249474525,0.3168,2.1538461538461538e-06,0.8155,1980
0.835605489090085,0.3322761654853821,18471068.0,198,1898.268920018,1764931956.936662,0.772183220088482,0.3184,1.1282051282051283e-06,0.8497,1990
0.7976257007569074,0.3238063454627991,18555490.0,199,1907.519052313,1764931966.1867142,0.789221415668726,0.32,1.0256410256410257e-07,0.7451,2000
,,,200,1908.202752249,1764931966.8705895,,0.32,,,2000
