train/learning_rate,_step,_runtime,train/grad_norm,train/num_tokens,train/mean_token_accuracy,train/epoch,train/entropy,train/global_step,train/loss,_timestamp
9.333333333333334e-06,190,2959.540622309,0.26178666949272156,9190929.0,0.7923407793045044,0.1528,0.7708000045269727,1910,0.7007,1764933023.5945044
8.307692307692307e-06,191,2976.58088758,0.3333680033683777,9245990.0,0.7757256343960762,0.1536,0.7683806456625462,1920,0.8028,1764933040.635302
7.282051282051282e-06,192,2991.343461177,0.22731147706508636,9283823.0,0.8005880236625671,0.1544,0.7213327959179878,1930,0.695,1764933055.3978963
6.256410256410257e-06,193,3006.517820171,0.19108997285366058,9325282.0,0.7866384297609329,0.1552,0.776635205000639,1940,0.7648,1764933070.572216
5.230769230769231e-06,194,3022.14381086,0.3239569664001465,9373934.0,0.8001699298620224,0.156,0.7346640571951866,1950,0.7087,1764933086.1983283
4.2051282051282055e-06,195,3037.361286869,0.25569215416908264,9411935.0,0.7930675491690635,0.1568,0.7461880698800087,1960,0.6987,1764933101.4158645
3.17948717948718e-06,196,3052.460421038,0.25160080194473267,9456969.0,0.8053673103451728,0.1576,0.7097801603376865,1970,0.6854,1764933116.5147786
2.1538461538461538e-06,197,3067.292671197,0.2934356927871704,9497872.0,0.7960573554039001,0.1584,0.714565172046423,1980,0.703,1764933131.3471754
1.1282051282051283e-06,198,3083.280375912,0.24225012958049774,9550669.0,0.7871330305933952,0.1592,0.7607467666268348,1990,0.7331,1764933147.3349302
1.0256410256410257e-07,199,3097.97342706,0.35541751980781555,9595993.0,0.7949632316827774,0.16,0.7594386234879493,2000,0.7219,1764933162.0277522
,200,3099.207444248,,,,0.16,,2000,,1764933163.2620718
