train/grad_norm,train/global_step,train/loss,train/mean_token_accuracy,train/entropy,train/num_tokens,train/learning_rate,_runtime,_timestamp,_step,train/epoch
0.23756781220436096,1910,0.6338,0.8147482842206955,0.655396769568324,16213432.0,9.333333333333334e-06,6953.256749558,1764937024.3163388,190,0.3056
0.25721949338912964,1920,0.6133,0.8126021608710289,0.6574634399265051,16301455.0,8.307692307692307e-06,6990.201318991,1764937061.2608604,191,0.3072
0.28783372044563293,1930,0.6453,0.8101059600710869,0.6623490810394287,16383507.0,7.282051282051282e-06,7026.374315994,1764937097.4340234,192,0.3088
0.2633975148200989,1940,0.6293,0.8175845816731453,0.6441839080303907,16472244.0,6.256410256410257e-06,7063.373509147,1764937134.4332578,193,0.3104
0.25575268268585205,1950,0.6393,0.811297932267189,0.6504178652539849,16555660.0,5.230769230769231e-06,7099.481560902,1764937170.5411696,194,0.312
0.27485257387161255,1960,0.6047,0.816843693703413,0.6493043676018715,16640200.0,4.2051282051282055e-06,7135.636682817,1764937206.6963878,195,0.3136
0.2929249405860901,1970,0.6063,0.8202953927218914,0.6219551902264356,16724456.0,3.17948717948718e-06,7171.341072489,1764937242.4008176,196,0.3152
0.2525436282157898,1980,0.6228,0.8175039261579513,0.6466005425900221,16809656.0,2.1538461538461538e-06,7206.953187218,1764937278.0127742,197,0.3168
0.3293278217315674,1990,0.6756,0.8026960067451,0.688901455514133,16893924.0,1.1282051282051283e-06,7243.720451457,1764937314.7800782,198,0.3184
0.33407407999038696,2000,0.6624,0.8048003003001213,0.6805474773049355,16972208.0,1.0256410256410257e-07,7279.045515793,1764937350.1052248,199,0.32
,2000,,,,,,7280.656292819,1764937351.716179,200,0.32
