train/global_step,train/learning_rate,_step,train/entropy,_runtime,_timestamp,train/grad_norm,train/mean_token_accuracy,train/loss,train/num_tokens,train/epoch
1830,0.00012812121212121212,182,0.7198460210114718,3030.957811011,1764936472.1088023,0.2016071379184723,0.7992179207503796,0.7086,16940580.0,0.28649706457925633
1840,0.00012771717171717172,183,0.7608950067311525,3047.130822034,1764936488.281768,0.2908497452735901,0.7956124417483806,0.7215,17031019.0,0.28806262230919766
1850,0.0001273131313131313,184,0.741799582913518,3062.837596355,1764936503.9884734,0.25499841570854187,0.8025122374296189,0.6937,17115950.0,0.2896281800391389
1860,0.0001269090909090909,185,0.7312395602464676,3078.845410675,1764936519.9963381,0.29163384437561035,0.7903102114796638,0.7575,17208100.0,0.29119373776908025
1870,0.0001265050505050505,186,0.7133423984050751,3095.54192662,1764936536.6928596,0.25951099395751953,0.8031715951859951,0.6864,17304451.0,0.2927592954990215
1880,0.0001261010101010101,187,0.7351575341075659,3111.252831609,1764936552.4037285,0.2594374418258667,0.793957383185625,0.7275,17388270.0,0.2943248532289628
1890,0.0001256969696969697,188,0.7501198254525662,3127.199394069,1764936568.350353,0.23602263629436493,0.7963066957890987,0.7253,17477032.0,0.2958904109589041
1900,0.0001252929292929293,189,0.744273616746068,3145.042574446,1764936586.193604,0.2003949135541916,0.7916350655257702,0.747,17581831.0,0.2974559686888454
1910,0.0001248888888888889,190,0.7684103395789862,3162.108269105,1764936603.2592297,0.19947634637355804,0.7823193587362767,0.75,17688555.0,0.2990215264187867
1920,0.0001244848484848485,191,0.705708722025156,3178.853548191,1764936620.0045378,0.2112908959388733,0.8006430990993977,0.7031,17788791.0,0.300587084148728
1930,0.0001240808080808081,192,0.7466554138809443,3194.866811507,1764936636.017769,0.2304581254720688,0.7967223644256591,0.7032,17879701.0,0.3021526418786693
1940,0.00012367676767676767,193,0.7633381206542253,3210.9571255,1764936652.108125,0.27775418758392334,0.7780132681131363,0.7786,17969460.0,0.3037181996086106
1950,0.00012327272727272727,194,0.7448361691087484,3227.14452283,1764936668.295465,0.28814131021499634,0.7923051133751869,0.7483,18065859.0,0.30528375733855184
1960,0.00012286868686868686,195,0.7348510138690472,3243.431685255,1764936684.5826023,0.1989435851573944,0.7969542436301709,0.6911,18155364.0,0.30684931506849317
1970,0.00012246464646464646,196,0.7715873748064042,3259.54067241,1764936700.6916509,0.28276321291923523,0.7871977508068084,0.7666,18243967.0,0.30841487279843444
1980,0.00012206060606060607,197,0.7420015349984169,3275.588290952,1764936716.7391493,0.21484026312828064,0.7916227206587791,0.7317,18330234.0,0.30998043052837576
1990,0.00012165656565656567,198,0.7157021049410105,3291.601549084,1764936732.7524922,0.22003768384456635,0.8001341372728348,0.7026,18423296.0,0.31154598825831703
2000,0.00012125252525252527,199,0.7128962192684412,3308.344809361,1764936749.4956377,0.2197088748216629,0.7972002573311329,0.7217,18521230.0,0.3131115459882583
2010,0.00012084848484848485,200,0.7368518820032477,3325.979991834,1764936767.1309204,0.22760580480098724,0.7963839255273342,0.7104,18612382.0,0.3146771037181996
2020,0.00012044444444444445,201,0.7455099940299987,3341.76349441,1764936782.9144921,0.1888948380947113,0.7953222036361695,0.7012,18705471.0,0.3162426614481409
2030,0.00012004040404040405,202,0.7507304426282644,3357.681959372,1764936798.8327818,0.24560362100601196,0.792668242007494,0.7006,18796571.0,0.3178082191780822
2040,0.00011963636363636363,203,0.6843204466626048,3373.734517001,1764936814.885489,0.28373274207115173,0.8134459547698498,0.6408,18879120.0,0.3193737769080235
2050,0.00011923232323232323,204,0.8120236244052649,3390.359647667,1764936831.5106132,0.21428154408931732,0.7780955240130425,0.811,18972694.0,0.32093933463796476
2060,0.00011882828282828284,205,0.7911511946469545,3406.891414006,1764936848.0423365,0.23346248269081116,0.7836052730679512,0.7377,19059531.0,0.3225048923679061
2070,0.00011842424242424244,206,0.7416044041514397,3423.201122901,1764936864.352141,0.248688206076622,0.7921955056488514,0.736,19150064.0,0.32407045009784735
2080,0.00011802020202020202,207,0.7675886504352093,3439.712996297,1764936880.863933,0.21177062392234802,0.7893445625901222,0.7333,19244072.0,0.3256360078277887
2090,0.00011761616161616162,208,0.7273472413420677,3456.166536864,1764936897.3173947,0.18234990537166595,0.793918638676405,0.7576,19335968.0,0.32720156555772995
2100,0.00011721212121212122,209,0.7294331386685371,3472.909245829,1764936914.0601165,0.29110029339790344,0.8016053833067417,0.6908,19428927.0,0.3287671232876712
2110,0.0001168080808080808,210,0.7588395908474922,3489.168876355,1764936930.319813,0.22126464545726776,0.7925172291696072,0.7315,19517817.0,0.33033268101761254
2120,0.0001164040404040404,211,0.7522698245942593,3506.098376194,1764936947.2493374,0.22853673994541168,0.7923840239644051,0.7177,19610528.0,0.3318982387475538
2130,0.000116,212,0.7451861016452312,3522.419284516,1764936963.5700965,0.2806311547756195,0.7921684257686138,0.7034,19703438.0,0.33346379647749513
2140,0.00011559595959595959,213,0.7386787869036198,3538.481723923,1764936979.6327074,0.19942903518676758,0.7904569312930108,0.7211,19794826.0,0.3350293542074364
2150,0.00011519191919191921,214,0.7249192044138908,3555.013498142,1764936996.1644092,0.18750464916229248,0.7960960693657398,0.7083,19888935.0,0.33659491193737767
2160,0.0001147878787878788,215,0.7156218111515045,3571.142480468,1764937012.2934444,0.2051297128200531,0.8000286959111691,0.6866,19981445.0,0.338160469667319
2170,0.00011438383838383839,216,0.7380327109247447,3587.835755496,1764937028.9866724,0.27227693796157837,0.7970854379236698,0.7,20074679.0,0.33972602739726027
2180,0.00011397979797979799,217,0.7312970511615277,3604.474861456,1764937045.6258013,0.25962963700294495,0.7957728080451488,0.6884,20173396.0,0.3412915851272016
2190,0.00011357575757575757,218,0.7140749387443066,3621.108460873,1764937062.2594213,0.24146482348442078,0.7989811904728412,0.7193,20273758.0,0.34285714285714286
2200,0.00011317171717171717,219,0.7637420352548361,3637.318185742,1764937078.469099,0.23304076492786407,0.7898036494851113,0.7258,20365211.0,0.34442270058708413
2210,0.00011276767676767677,220,0.7117269266396761,3654.030470658,1764937095.1814342,0.2057809829711914,0.802524159103632,0.6823,20450466.0,0.34598825831702545
2220,0.00011236363636363635,221,0.7889789942651987,3670.5461646,1764937111.6971247,0.17694160342216492,0.7832901097834111,0.7802,20545636.0,0.3475538160469667
2230,0.00011195959595959598,222,0.7303266994655132,3687.150356965,1764937128.301304,0.2202715426683426,0.7953766748309136,0.7025,20645939.0,0.34911937377690805
2240,0.00011155555555555556,223,0.7436129376292229,3704.013202664,1764937145.16408,0.24235758185386658,0.7963097907602787,0.7095,20734532.0,0.3506849315068493
2250,0.00011115151515151516,224,0.7247688274830579,3721.660438645,1764937162.8113341,0.2857036888599396,0.7962438285350799,0.7051,20824241.0,0.3522504892367906
2260,0.00011074747474747476,225,0.7039897382259369,3737.965482833,1764937179.1163952,0.27854442596435547,0.8050133429467679,0.6669,20918556.0,0.3538160469667319
2270,0.00011034343434343434,226,0.7072876170277596,3754.704872197,1764937195.8558326,0.22318509221076965,0.7970627501606942,0.6918,21014042.0,0.3553816046966732
2280,0.00010993939393939394,227,0.8202262915670872,3771.79616311,1764937212.9470496,0.1949480026960373,0.7807232514023781,0.7656,21110176.0,0.3569471624266145
2290,0.00010953535353535354,228,0.7536974590271711,3787.945972667,1764937229.0968049,0.2752809226512909,0.78850509673357,0.7805,21196687.0,0.3585127201565558
2300,0.00010913131313131312,229,0.7305057674646378,3804.530856178,1764937245.68191,0.2303817868232727,0.7971703074872494,0.7242,21289742.0,0.36007827788649704
2310,0.00010872727272727272,230,0.6992421336472034,3820.109036713,1764937261.259947,0.24421146512031555,0.8011020116508007,0.6629,21379129.0,0.36164383561643837
2320,0.00010832323232323233,231,0.7691771425306797,3836.906668648,1764937278.0575526,0.27438175678253174,0.7866292096674442,0.7345,21472914.0,0.36320939334637964
2330,0.00010791919191919193,232,0.73528296276927,3852.99877193,1764937294.149696,0.19888187944889069,0.7948289692401886,0.7031,21562078.0,0.36477495107632096
2340,0.00010751515151515153,233,0.7789664003998041,3869.52390426,1764937310.6748219,0.29536542296409607,0.7897031918168068,0.743,21653597.0,0.36634050880626223
2350,0.00010711111111111111,234,0.7638677936047316,3885.822942574,1764937326.9739742,0.22489523887634277,0.7876801133155823,0.7191,21742948.0,0.3679060665362035
2360,0.00010670707070707071,235,0.7784336533397436,3902.860451845,1764937344.0114076,0.19988466799259186,0.7839480936527252,0.7707,21840065.0,0.3694716242661448
2370,0.00010630303030303031,236,0.7486096024513245,3919.422505887,1764937360.573294,0.24584226310253143,0.7927757494151593,0.7389,21933382.0,0.3710371819960861
2380,0.0001058989898989899,237,0.7554512094706297,3936.093293119,1764937377.2442682,0.21919453144073486,0.7968068495392799,0.7136,22027246.0,0.3726027397260274
2390,0.00010549494949494949,238,0.8205389104783535,3952.401037326,1764937393.55202,0.2796519100666046,0.7766135841608047,0.7898,22117989.0,0.3741682974559687
2400,0.0001050909090909091,239,0.753631891310215,3969.604839404,1764937410.7556763,0.23678205907344818,0.7934768952429294,0.7361,22216546.0,0.37573385518590996
2410,0.0001046868686868687,240,0.735104114562273,3987.552614335,1764937428.7034822,0.21557457745075226,0.7918056569993496,0.7196,22303570.0,0.3772994129158513
2420,0.0001042828282828283,241,0.7201544236391783,4004.942005678,1764937446.0928788,0.21365131437778473,0.8045934312045574,0.687,22404936.0,0.37886497064579255
2430,0.00010387878787878788,242,0.6980179514735937,4022.051572681,1764937463.2024493,0.22861804068088531,0.7971699468791484,0.723,22500414.0,0.3804305283757339
2440,0.00010347474747474748,243,0.8029463086277246,4038.103255627,1764937479.2541664,0.22690625488758087,0.7796807661652565,0.7795,22586882.0,0.38199608610567515
2450,0.00010307070707070708,244,0.739708612114191,4054.231711544,1764937495.3827279,0.23084402084350586,0.7940770201385021,0.7023,22678153.0,0.3835616438356164
2460,0.00010266666666666666,245,0.7537348855286836,4071.352895719,1764937512.503832,0.22291438281536102,0.7893178880214691,0.7643,22783316.0,0.38512720156555774
2470,0.00010226262626262626,246,0.7277610916644335,4087.314507837,1764937528.4654088,0.24413196742534637,0.7974951937794685,0.7023,22874133.0,0.386692759295499
2480,0.00010185858585858586,247,0.7164523467421532,4103.971636594,1764937545.1225975,0.19890600442886353,0.8013016298413277,0.7148,22972218.0,0.38825831702544034
2490,0.00010145454545454547,248,0.7037962313741446,4119.824052354,1764937560.9750297,0.2063712626695633,0.8001449815928936,0.6689,23061336.0,0.3898238747553816
2500,0.00010105050505050506,249,0.7282529227435589,4136.816295866,1764937577.9673092,0.20445893704891205,0.8001464530825615,0.7269,23161170.0,0.3913894324853229
2510,0.00010064646464646465,250,0.727811505831778,4153.337181034,1764937594.4881585,0.24221377074718475,0.8016914129257202,0.7078,23252836.0,0.3929549902152642
2520,0.00010024242424242425,251,0.7688516173511744,4169.565967115,1764937610.7169147,0.25881052017211914,0.7830079734325409,0.7621,23342988.0,0.39452054794520547
2530,9.983838383838384e-05,252,0.7442610319703817,4186.354649425,1764937627.5055845,0.28355875611305237,0.7933158464729786,0.7501,23436517.0,0.3960861056751468
2540,9.943434343434343e-05,253,0.7615379765629768,4203.331788372,1764937644.4827259,0.22554002702236176,0.7941825732588768,0.7196,23533806.0,0.39765166340508806
2550,9.903030303030305e-05,254,0.6863680575042963,4219.112622716,1764937660.2636344,0.26694321632385254,0.8091087877750397,0.6405,23621880.0,0.39921722113502933
2560,9.862626262626263e-05,255,0.7628561571240425,4235.701107725,1764937676.8520405,0.2659927010536194,0.7922480329871178,0.7267,23716430.0,0.40078277886497066
2570,9.822222222222223e-05,256,0.7124412152916193,4252.005634782,1764937693.1566591,0.2928706407546997,0.8014432519674302,0.6796,23805677.0,0.4023483365949119
2580,9.781818181818183e-05,257,0.6844678457826376,4268.473593397,1764937709.6245334,0.20308242738246918,0.8021374888718128,0.6954,23901732.0,0.40391389432485325
2590,9.741414141414141e-05,258,0.7329168662428855,4285.216938397,1764937726.3678188,0.22026123106479645,0.7940156377851963,0.7279,23995647.0,0.4054794520547945
2600,9.701010101010102e-05,259,0.7524323098361492,4301.633341249,1764937742.784297,0.25816798210144043,0.789572897553444,0.7306,24086207.0,0.4070450097847358
2610,9.66060606060606e-05,260,0.739414987899363,4319.213598654,1764937760.3644743,0.25550487637519836,0.7985794462263585,0.7003,24178243.0,0.4086105675146771
2620,9.62020202020202e-05,261,0.7004278261214495,4335.551589403,1764937776.7026327,0.2851219177246094,0.804984001070261,0.6682,24268300.0,0.4101761252446184
2630,9.57979797979798e-05,262,0.7196581784635783,4352.358340084,1764937793.5093029,0.21871191263198853,0.7989186406135559,0.7237,24367077.0,0.4117416829745597
2640,9.53939393939394e-05,263,0.7998593151569366,4368.987046726,1764937810.138019,0.2343648076057434,0.7786197327077389,0.7792,24458248.0,0.413307240704501
2650,9.4989898989899e-05,264,0.7154214169830084,4385.182085974,1764937826.333044,0.25292569398880005,0.8000326074659825,0.6916,24547666.0,0.41487279843444225
2660,9.45858585858586e-05,265,0.703219598531723,4401.481067848,1764937842.6320276,0.19955457746982574,0.8002142027020455,0.6739,24642088.0,0.41643835616438357
2670,9.418181818181818e-05,266,0.7165859349071979,4418.339937501,1764937859.4908442,0.1982123702764511,0.8049656458199024,0.6773,24740382.0,0.41800391389432484
2680,9.377777777777779e-05,267,0.7458845380693674,4435.001853471,1764937876.15278,0.23489326238632202,0.7942589208483696,0.7425,24836356.0,0.41956947162426617
2690,9.337373737373738e-05,268,0.6997748203575611,4451.080798003,1764937892.2317567,0.22801367938518524,0.807019117474556,0.6761,24925864.0,0.42113502935420744
2700,9.296969696969697e-05,269,0.7104564491659403,4467.497479016,1764937908.6484559,0.2503740191459656,0.7975024208426476,0.7093,25021589.0,0.4227005870841487
2710,9.256565656565657e-05,270,0.7362997360527516,4484.045444493,1764937925.1964037,0.2215217649936676,0.7923656724393368,0.7217,25118259.0,0.42426614481409003
2720,9.216161616161617e-05,271,0.7995514772832394,4500.010087302,1764937941.1611233,0.24806885421276093,0.7815325006842613,0.7741,25210800.0,0.4258317025440313
2730,9.175757575757577e-05,272,0.6667363069951534,4516.430364684,1764937957.5812674,0.20061367750167847,0.8093476019799709,0.6528,25304550.0,0.4273972602739726
2740,9.135353535353535e-05,273,0.7874089743942022,4532.210043078,1764937973.361075,0.23869331181049347,0.7837261602282524,0.7371,25389838.0,0.4289628180039139
2750,9.094949494949495e-05,274,0.7430349450558424,4548.574565519,1764937989.7254894,0.22850126028060913,0.7997262798249721,0.7049,25480431.0,0.43052837573385516
2760,9.054545454545455e-05,275,0.7057948982343077,4564.947200733,1764938006.09786,0.25214052200317383,0.7985114827752113,0.6824,25570901.0,0.4320939334637965
2770,9.014141414141415e-05,276,0.7089910589158535,4582.057408449,1764938023.2082052,0.24980048835277557,0.7993005625903606,0.6826,25661889.0,0.43365949119373776
2780,8.973737373737374e-05,277,0.7255966298282146,4598.824570482,1764938039.9753613,0.20627200603485107,0.7944345109164714,0.7093,25758879.0,0.4352250489236791
2790,8.933333333333334e-05,278,0.7631303735077382,4615.738983436,1764938056.8897903,0.21502219140529633,0.785220105946064,0.7691,25855432.0,0.43679060665362035
2800,8.892929292929293e-05,279,0.7383455190807581,4632.942717781,1764938074.0937076,0.19225947558879852,0.7983983390033245,0.7233,25962419.0,0.4383561643835616
2810,8.852525252525254e-05,280,0.7623545568436384,4651.165033991,1764938092.3160753,0.2233804166316986,0.7829327322542667,0.7514,26054447.0,0.43992172211350294
2820,8.812121212121212e-05,281,0.7474166778847575,4666.997078082,1764938108.1481054,0.2137911468744278,0.795196957886219,0.7056,26140008.0,0.4414872798434442
2830,8.771717171717172e-05,282,0.7024634519591928,4683.42595361,1764938124.5769482,0.23953372240066528,0.8049204848706722,0.6818,26234887.0,0.44305283757338554
2840,8.731313131313132e-05,283,0.6902809280902147,4700.446424749,1764938141.5973296,0.2312159240245819,0.8050465799868107,0.6715,26337688.0,0.4446183953033268
2850,8.690909090909091e-05,284,0.7533348895609379,4717.719341137,1764938158.8703191,0.24865025281906128,0.7914403311908245,0.7379,26439365.0,0.4461839530332681
2860,8.650505050505051e-05,285,0.7685972869396209,4734.438642065,1764938175.589574,0.26180267333984375,0.7882308132946492,0.741,26531879.0,0.4477495107632094
2870,8.610101010101011e-05,286,0.7875592950731516,4751.331741328,1764938192.4826918,0.23078583180904388,0.7864274442195892,0.7551,26632208.0,0.44931506849315067
2880,8.56969696969697e-05,287,0.7717189442366361,4768.133227333,1764938209.2838705,0.21741558611392975,0.7876877143979073,0.7779,26731996.0,0.450880626223092
2890,8.52929292929293e-05,288,0.7570518504828214,4785.340606583,1764938226.49148,0.27713945508003235,0.79237150400877,0.7076,26828582.0,0.45244618395303327
2900,8.488888888888889e-05,289,0.7306145023554563,4801.987544461,1764938243.1384032,0.24902288615703583,0.7950943395495415,0.7152,26924524.0,0.45401174168297453
2910,8.448484848484849e-05,290,0.7531537357717752,4818.26308409,1764938259.4139097,0.2733333706855774,0.7907219640910625,0.7386,27008800.0,0.45557729941291586
2920,8.408080808080809e-05,291,0.6976431384682655,4834.154846267,1764938275.3057127,0.2510068416595459,0.8014940850436687,0.6755,27092550.0,0.45714285714285713
2930,8.367676767676767e-05,292,0.7524481285363436,4850.812383898,1764938291.9633045,0.24546897411346436,0.7918475300073624,0.7327,27185811.0,0.45870841487279845
2940,8.327272727272728e-05,293,0.7552210260182619,4867.149364234,1764938308.30033,0.2696807384490967,0.7862846955657006,0.7624,27280614.0,0.4602739726027397
2950,8.286868686868687e-05,294,0.7210691500455141,4884.033081754,1764938325.1839619,0.2572314441204071,0.7978467173874378,0.7086,27377939.0,0.461839530332681
2960,8.246464646464646e-05,295,0.710667448118329,4900.180806123,1764938341.331739,0.222324937582016,0.800175166875124,0.6969,27466079.0,0.4634050880626223
2970,8.206060606060606e-05,296,0.7570576464757324,4917.562972802,1764938358.7136996,0.18779920041561127,0.7932585962116718,0.7056,27560685.0,0.4649706457925636
2980,8.165656565656566e-05,297,0.7375150721520185,4933.908260052,1764938375.059128,0.19055359065532684,0.8015946507453918,0.6817,27647815.0,0.4665362035225049
2990,8.125252525252526e-05,298,0.7545172963291407,4950.734572587,1764938391.8855855,0.2775970697402954,0.7856635831296443,0.7548,27745812.0,0.4681017612524462
3000,8.084848484848486e-05,299,0.7252754215151072,4966.323246889,1764938407.47422,0.2755926251411438,0.8021609254181385,0.6897,27832205.0,0.46966731898238745
3010,8.044444444444444e-05,300,0.771607919037342,4983.989112916,1764938425.140135,0.28852227330207825,0.7897141240537167,0.759,27924168.0,0.4712328767123288
3020,8.004040404040405e-05,301,0.7295148074626923,5000.532827777,1764938441.6836727,0.24365882575511932,0.7962822504341602,0.7171,28016372.0,0.47279843444227004
3030,7.963636363636364e-05,302,0.693339241296053,5016.843614796,1764938457.994602,0.24440893530845642,0.8088222414255142,0.6411,28109966.0,0.47436399217221137
3040,7.923232323232323e-05,303,0.7134114313870669,5032.791410983,1764938473.942238,0.2773457467556,0.8023159310221673,0.6931,28194667.0,0.47592954990215264
3050,7.882828282828283e-05,304,0.6965910859405995,5049.6441302,1764938490.7950974,0.22845488786697388,0.8012953825294972,0.6806,28288227.0,0.4774951076320939
3060,7.842424242424243e-05,305,0.7467470321804285,5065.797880311,1764938506.948687,0.22653988003730774,0.7965902477502823,0.7285,28376040.0,0.47906066536203523
3070,7.802020202020203e-05,306,0.7238741254433989,5082.107874521,1764938523.2587602,0.2245553433895111,0.8028516598045826,0.7092,28473014.0,0.4806262230919765
3080,7.761616161616163e-05,307,0.7270958080887795,5099.288542137,1764938540.4394753,0.2325439304113388,0.7942819558084011,0.7086,28574031.0,0.4821917808219178
3090,7.721212121212121e-05,308,0.7411345429718494,5116.375975279,1764938557.5269372,0.27933269739151,0.7937484160065651,0.7237,28672987.0,0.4837573385518591
3100,7.680808080808081e-05,309,0.7110158454626798,5133.016064797,1764938574.166923,0.2704896628856659,0.8035422518849373,0.6638,28759811.0,0.48532289628180036
3110,7.64040404040404e-05,310,0.733643251657486,5149.590277208,1764938590.74116,0.27354297041893005,0.7915807433426381,0.7292,28851205.0,0.4868884540117417
3120,7.6e-05,311,0.7628995582461358,5165.777802382,1764938606.9287536,0.2782983183860779,0.7976619191467762,0.7188,28940601.0,0.48845401174168296
3130,7.55959595959596e-05,312,0.7384117776528001,5182.39697361,1764938623.5479698,0.22998274862766266,0.7976706966757774,0.6868,29033973.0,0.4900195694716243
3140,7.519191919191919e-05,313,0.7458662707358599,5198.889699517,1764938640.0406535,0.2753485143184662,0.795101335644722,0.7362,29126070.0,0.49158512720156555
3150,7.47878787878788e-05,314,0.7419124025851488,5215.749749696,1764938656.9007587,0.21217244863510132,0.7911807246506214,0.7356,29222915.0,0.4931506849315068
3160,7.438383838383838e-05,315,0.7664408396929503,5231.583454382,1764938672.7343452,0.26066723465919495,0.7830608405172825,0.7681,29304153.0,0.49471624266144815
3170,7.397979797979798e-05,316,0.7155390545725823,5248.391454157,1764938689.5422766,0.18930110335350037,0.8008274346590042,0.6922,29397397.0,0.4962818003913894
3180,7.357575757575758e-05,317,0.7384871115908027,5265.037229663,1764938706.1882243,0.24391794204711914,0.792171622812748,0.7348,29487957.0,0.49784735812133074
3190,7.317171717171718e-05,318,0.7383090108633041,5282.280213792,1764938723.431114,0.2753176689147949,0.7998940788209439,0.7273,29586784.0,0.499412915851272
3200,7.276767676767677e-05,319,0.7285670980811119,5298.859428257,1764938740.010343,0.26226627826690674,0.8023008286952973,0.6688,29676923.0,0.5009784735812133
3210,7.236363636363637e-05,320,0.7072784673422575,5316.149823999,1764938757.300704,0.21435117721557617,0.8036841183900834,0.6649,29763892.0,0.5025440313111545
3220,7.195959595959596e-05,321,0.7508447792381048,5332.723388841,1764938773.8742838,0.2819841802120209,0.7910756371915341,0.7463,29857416.0,0.5041095890410959
3230,7.155555555555555e-05,322,0.6835021201521159,5349.17902812,1764938790.3298676,0.24454069137573242,0.8045514039695263,0.664,29945847.0,0.5056751467710372
3240,7.115151515151515e-05,323,0.7152626976370812,5365.762575494,1764938806.9134927,0.23800967633724213,0.8028282195329666,0.7023,30037965.0,0.5072407045009785
3250,7.074747474747475e-05,324,0.7660688450559974,5381.55445501,1764938822.7054143,0.24617265164852142,0.7864619456231594,0.7476,30125959.0,0.5088062622309197
3260,7.034343434343435e-05,325,0.7080796953290701,5398.4990392,1764938839.6499367,0.2642277181148529,0.8023871898651123,0.6862,30219527.0,0.510371819960861
3270,6.993939393939393e-05,326,0.6835455903783441,5415.324842568,1764938856.4756958,0.2218293845653534,0.806542395055294,0.6441,30312166.0,0.5119373776908024
3280,6.953535353535354e-05,327,0.7040961120277643,5432.0288876,1764938873.1797864,0.31048282980918884,0.804262775182724,0.6812,30403313.0,0.5135029354207437
3290,6.913131313131314e-05,328,0.7287156552076339,5448.812009534,1764938889.9627957,0.27038171887397766,0.7923317961394787,0.7204,30499105.0,0.5150684931506849
3300,6.872727272727273e-05,329,0.7097081324085593,5465.422645569,1764938906.5735571,0.19463597238063812,0.8076607897877693,0.6631,30591129.0,0.5166340508806262
3310,6.832323232323232e-05,330,0.7290133379399777,5482.26417016,1764938923.4149826,0.2528870105743408,0.7941337332129479,0.7169,30690195.0,0.5181996086105675
3320,6.791919191919192e-05,331,0.7453998383134604,5498.58810516,1764938939.7391014,0.21471552550792694,0.7945678487420083,0.7136,30778139.0,0.5197651663405088
3330,6.751515151515152e-05,332,0.7280877225100995,5515.634592163,1764938956.7854624,0.2574877440929413,0.7905014425516128,0.7275,30873124.0,0.5213307240704501
3340,6.711111111111112e-05,333,0.7621462278068065,5532.061864338,1764938973.2127948,0.2484579086303711,0.7858094848692417,0.7647,30962810.0,0.5228962818003914
3350,6.67070707070707e-05,334,0.7334352880716324,5547.903424238,1764938989.0543044,0.26331502199172974,0.7980186909437179,0.6854,31051384.0,0.5244618395303327
3360,6.630303030303031e-05,335,0.7652362823486328,5564.71127825,1764939005.8621597,0.22942322492599487,0.7856194399297237,0.7379,31147832.0,0.5260273972602739
3370,6.589898989898991e-05,336,0.7114376284182071,5581.199159756,1764939022.3500762,0.21662378311157227,0.8031553871929645,0.7109,31241578.0,0.5275929549902153
3380,6.54949494949495e-05,337,0.7495438519865274,5598.003869916,1764939039.1546328,0.21925868093967438,0.7956949047744274,0.7188,31337380.0,0.5291585127201566
3390,6.50909090909091e-05,338,0.7225663904100657,5614.349125565,1764939055.5000699,0.24122056365013123,0.7991091884672642,0.7156,31425934.0,0.5307240704500978
3400,6.468686868686868e-05,339,0.7197427097707987,5630.954445681,1764939072.1054642,0.23761658370494843,0.8025141060352325,0.6829,31519628.0,0.5322896281800391
3410,6.428282828282829e-05,340,0.7760564785450697,5648.773229924,1764939089.9240668,0.25109508633613586,0.78221705108881,0.7474,31614973.0,0.5338551859099804
3420,6.387878787878789e-05,341,0.7278246235102415,5665.772223041,1764939106.9232063,0.26194146275520325,0.8033386118710041,0.6874,31713266.0,0.5354207436399218
3430,6.347474747474747e-05,342,0.6903053404763341,5682.118081663,1764939123.2691314,0.22100068628787994,0.8080894969403744,0.6649,31805527.0,0.536986301369863
3440,6.307070707070707e-05,343,0.676819608733058,5698.425957021,1764939139.576834,0.28136613965034485,0.8121769964694977,0.6526,31897032.0,0.5385518590998043
3450,6.266666666666667e-05,344,0.7225851327180862,5713.821441692,1764939154.9723754,0.27443617582321167,0.8003873087465763,0.6728,31978699.0,0.5401174168297456
3460,6.226262626262627e-05,345,0.6747636584565043,5730.27302243,1764939171.4239392,0.24974504113197327,0.809977599978447,0.6496,32072663.0,0.5416829745596868
3470,6.185858585858586e-05,346,0.7562152137979865,5747.407317522,1764939188.558188,0.2879979908466339,0.7948088020086288,0.704,32168552.0,0.5432485322896282
3480,6.145454545454545e-05,347,0.7021805919706822,5763.303589106,1764939204.4545014,0.22465378046035767,0.8045688420534134,0.6991,32251306.0,0.5448140900195695
3490,6.105050505050506e-05,348,0.7406394325196743,5779.851013598,1764939221.0019622,0.26271864771842957,0.7861379094421863,0.7438,32349215.0,0.5463796477495108
3500,6.064646464646465e-05,349,0.7008219167590142,5796.121958193,1764939237.2729566,0.22896625101566315,0.8024731121957303,0.6837,32435851.0,0.547945205479452
3510,6.024242424242424e-05,350,0.7466956295073033,5812.547848283,1764939253.6987295,0.3346945643424988,0.7935104943811894,0.7148,32531144.0,0.5495107632093933
3520,5.983838383838384e-05,351,0.7263921804726123,5829.345295973,1764939270.4962113,0.2902974486351013,0.8017860762774944,0.6857,32621170.0,0.5510763209393347
3530,5.9434343434343444e-05,352,0.7347843095660209,5845.978614056,1764939287.1295927,0.20820505917072296,0.795784379541874,0.7084,32713607.0,0.5526418786692759
3540,5.9030303030303035e-05,353,0.7305891837924718,5862.49338383,1764939303.6442938,0.24692827463150024,0.7972133435308933,0.71,32803904.0,0.5542074363992172
3550,5.8626262626262626e-05,354,0.7274859253317117,5878.990993959,1764939320.1419868,0.23141467571258545,0.7959270238876343,0.7137,32898615.0,0.5557729941291585
3560,5.8222222222222224e-05,355,0.7311268653720617,5894.812622663,1764939335.9634702,0.278035432100296,0.801463171839714,0.6849,32982951.0,0.5573385518590998
3570,5.7818181818181815e-05,356,0.7055369740352034,5911.169927979,1764939352.3209083,0.25567591190338135,0.8067717887461185,0.6491,33077096.0,0.5589041095890411
3580,5.741414141414142e-05,357,0.7631579600274563,5927.678438181,1764939368.8294055,0.30130112171173096,0.7892751663923263,0.7638,33166977.0,0.5604696673189824
3590,5.701010101010101e-05,358,0.7416924864053727,5943.880957424,1764939385.0319686,0.3148457407951355,0.7918176032602787,0.7139,33255986.0,0.5620352250489237
3600,5.660606060606061e-05,359,0.70446350350976,5960.151078289,1764939401.301779,0.296614408493042,0.7993279077112675,0.7089,33346910.0,0.5636007827788649
