train/num_tokens,train/mean_token_accuracy,train/epoch,train/grad_norm,train/learning_rate,_step,train/loss,train/entropy,train/global_step,_runtime,_timestamp
87608912.0,0.8165684312582016,1.5072,0.3613951802253723,0.00012489779559118238,941,0.6457,0.662968672811985,9420,16118.998823962,1764952415.184997
87702779.0,0.8195663467049599,1.5088,0.379307359457016,0.00012481763527054108,942,0.6109,0.6535961657762528,9430,16135.813237914,1764952431.9994118
87891178.0,0.8131187103688717,1.512,0.3897739052772522,0.00012465731462925851,944,0.6546,0.6682858612388373,9450,16169.476450789,1764952465.6625865
88077191.0,0.8222787201404571,1.5152,0.334056556224823,0.00012449699398797598,946,0.5805,0.6265571787953377,9470,16204.008516014,1764952500.1945217
88264183.0,0.8238221175968647,1.5184,0.31859493255615234,0.00012433667334669338,948,0.6181,0.6408448090776802,9490,16237.56764151,1764952533.753802
89013560.0,0.8291539959609509,1.5312000000000001,0.3012564778327942,0.00012369539078156314,956,0.5744,0.6140376619994641,9570,16375.509540448,1764952671.695551
89304309.0,0.8357268020510673,1.536,0.4387674629688263,0.00012345490981963928,959,0.558,0.6014098089188338,9600,16428.03362964,1764952724.219784
89778626.0,0.831342313438654,1.544,0.37774306535720825,0.00012305410821643285,964,0.5802,0.6261466542258859,9650,16515.590771491,1764952811.7769454
89867877.0,0.8182936735451222,1.5455999999999999,0.3289567530155182,0.0001229739478957916,965,0.6201,0.6492509208619595,9660,16532.561822338,1764952828.747837
89960427.0,0.819336062669754,1.5472000000000001,0.34336763620376587,0.0001228937875751503,966,0.6274,0.6452482067048549,9670,16549.48000516,1764952845.6661716
90147200.0,0.8072724737226963,1.5504,0.4245442748069763,0.00012273346693386774,968,0.6591,0.6848142221570015,9690,16582.913662513,1764952879.0998032
90701623.0,0.8137182600796222,1.56,0.35516032576560974,0.00012225250501002004,974,0.642,0.6666083771735429,9750,16683.945457327,1764952980.1315787
90882359.0,0.839303008466959,1.5632000000000001,0.2969866693019867,0.00012209218436873748,976,0.5404,0.5678849013522267,9770,16717.5193673,1764953013.7054524
90974695.0,0.8300143420696259,1.5648,0.36112886667251587,0.0001220120240480962,977,0.585,0.6215892739593982,9780,16734.65157816,1764953030.8375204
91070016.0,0.8211789555847645,1.5664,0.25851529836654663,0.00012193186372745491,978,0.6135,0.6344197731465101,9790,16751.806761467,1764953047.9929245
91166556.0,0.8312577866017818,1.568,0.39013582468032837,0.00012185170340681363,979,0.567,0.5975606188178062,9800,16768.793882058,1764953064.9799938
91249663.0,0.8335863091051579,1.5695999999999999,0.3253241181373596,0.00012177154308617236,980,0.548,0.6018193010240793,9810,16785.850579021,1764953082.0366147
91346138.0,0.8208601467311383,1.5712000000000002,0.33689409494400024,0.00012169138276553107,981,0.6285,0.6287339966744184,9820,16803.286432855,1764953099.4724329
91530589.0,0.8292439490556717,1.5744,0.33606913685798645,0.0001215310621242485,983,0.5864,0.6165136575698853,9840,16838.743489055,1764953134.9295726
91615889.0,0.8183964386582374,1.576,0.3831965923309326,0.00012145090180360724,984,0.6242,0.6393204346299172,9850,16855.326362139,1764953151.5126224
91713513.0,0.8158035531640053,1.5776,0.30531543493270874,0.00012137074148296594,985,0.6354,0.6366419173777104,9860,16872.117115,1764953168.3033786
91802035.0,0.8282620072364807,1.5792000000000002,0.3243473470211029,0.00012129058116232466,986,0.5663,0.6378037344664336,9870,16888.676223273,1764953184.862395
92373614.0,0.8217917248606682,1.5888,0.3243657946586609,0.00012080961923847696,992,0.6079,0.639098247140646,9930,16990.418130992,1764953286.6043174
92556441.0,0.8277489699423313,1.592,0.39566534757614136,0.0001206492985971944,994,0.5913,0.6155798222869635,9950,17023.628982451,1764953319.8150775
92648479.0,0.8171306297183036,1.5936,0.384939968585968,0.00012056913827655312,995,0.648,0.6725098215043545,9960,17040.490555336,1764953336.676728
92829164.0,0.8161811053752899,1.5968,0.32857435941696167,0.00012040881763527054,997,0.6203,0.660219133645296,9980,17073.957700669,1764953370.1437955
92922987.0,0.8238266192376613,1.5984,0.3694298267364502,0.00012032865731462926,998,0.5884,0.6307878732681275,9990,17090.509689427,1764953386.695879
93121851.0,0.8247254967689515,1.6016,0.271883487701416,0.0001201683366733467,1000,0.6032,0.6135379444807768,10010,17127.203437868,1764953423.3895195
93392620.0,0.8261486046016217,1.6064,0.3443186581134796,0.00011992785571142284,1003,0.5892,0.6136796763166785,10040,17178.164621429,1764953474.3506253
93489190.0,0.8196613326668739,1.608,0.410550594329834,0.00011984769539078157,1004,0.6055,0.6287316475063562,10050,17195.23249656,1764953491.4186187
94150626.0,0.820248631387949,1.6192,0.37368303537368774,0.00011928657314629259,1011,0.6115,0.6893532335758209,10120,17316.512587411,1764953612.698637
94329899.0,0.8249427765607834,1.6223999999999998,0.3461422920227051,0.00011912625250501002,1013,0.6125,0.631054588407278,10140,17350.448418532,1764953646.6345882
94523717.0,0.8303986690938473,1.6256,0.30332833528518677,0.00011896593186372747,1015,0.5644,0.5995005685836077,10160,17385.188166643,1764953681.3741906
94718001.0,0.821995921432972,1.6288,0.4048613905906677,0.00011880561122244489,1017,0.6182,0.6148779509589076,10180,17420.058001441,1764953716.2442415
94813410.0,0.8289333388209343,1.6303999999999998,0.2790910005569458,0.0001187254509018036,1018,0.5863,0.6007144048810005,10190,17436.694533782,1764953732.8806882
94902593.0,0.8171513579785824,1.6320000000000001,0.34063199162483215,0.00011864529058116234,1019,0.6406,0.6360019780695438,10200,17453.505769221,1764953749.6917665
95005779.0,0.8220395728945732,1.6336,0.3130611479282379,0.00011856513026052105,1020,0.6082,0.6144737269729376,10210,17472.250377329,1764953768.4365733
95384068.0,0.8239504300057888,1.6400000000000001,0.3712167739868164,0.00011824448897795592,1024,0.6112,0.6289559816941619,10250,17540.388456585,1764953836.5746
95475645.0,0.8160101890563964,1.6416,0.4579183757305145,0.00011816432865731464,1025,0.629,0.6571067359298468,10260,17557.276827487,1764953853.4629848
96026565.0,0.8195416025817395,1.6512,0.39186516404151917,0.00011768336673346694,1031,0.6045,0.6374616131186486,10320,17656.973723963,1764953953.1599069
96110025.0,0.8156922101974488,1.6528,0.38138121366500854,0.00011760320641282565,1032,0.6324,0.6421032302081585,10330,17673.471069201,1764953969.6572173
96306246.0,0.8170122049748898,1.6560000000000001,0.36854782700538635,0.0001174428857715431,1034,0.6314,0.6412707448005677,10350,17708.343340702,1764954004.5294652
96408145.0,0.8185190036892891,1.6576,0.2780088484287262,0.00011736272545090182,1035,0.5987,0.6318039428442717,10360,17726.550046467,1764954022.7360306
96693961.0,0.8164496339857579,1.6623999999999999,0.3637661337852478,0.00011712224448897797,1038,0.6461,0.6422737967222929,10390,17778.167050707,1764954074.3530002
96875608.0,0.8174602694809436,1.6656,0.43711376190185547,0.0001169619238476954,1040,0.6209,0.672305454313755,10410,17814.234420002,1764954110.4204948
96971606.0,0.8178985588252544,1.6672,0.280582994222641,0.00011688176352705412,1041,0.5973,0.6566207116469741,10420,17831.524271955,1764954127.7103522
97069513.0,0.8221226267516613,1.6688,0.3879038691520691,0.00011680160320641282,1042,0.5995,0.6374281123280525,10430,17848.411265442,1764954144.597293
97341608.0,0.8210373073816299,1.6736,0.4120655357837677,0.00011656112224448898,1045,0.6001,0.6279140848666429,10460,17898.770294955,1764954194.9564636
97436634.0,0.8250121034681797,1.6752,0.32208648324012756,0.0001164809619238477,1046,0.6078,0.621600523404777,10470,17916.09752771,1764954212.2835522
97613536.0,0.8235421344637871,1.6784,0.3347015678882599,0.00011632064128256515,1048,0.5791,0.6138720341026783,10490,17949.393311602,1764954245.5793803
97806853.0,0.8264892578125,1.6816,0.34012138843536377,0.00011616032064128257,1050,0.579,0.6358686860650777,10510,17983.584768438,1764954279.770854
98091734.0,0.8119165025651455,1.6864,0.330631822347641,0.00011591983967935873,1053,0.6395,0.683278564363718,10540,18034.643270401,1764954330.8294084
98288803.0,0.8337008096277714,1.6896,0.32400909066200256,0.00011575951903807616,1055,0.5314,0.6020202465355396,10560,18069.55101721,1764954365.7371888
98569010.0,0.8242722429335118,1.6944,0.4181627631187439,0.00011551903807615231,1058,0.609,0.6409525085240603,10590,18120.746741882,1764954416.9329245
98656026.0,0.8322261415421963,1.696,0.3255411386489868,0.00011543887775551103,1059,0.5579,0.6074340537190437,10600,18136.708217726,1764954432.894357
98846913.0,0.8237802505493164,1.6992,0.2981293499469757,0.00011527855711422846,1061,0.6224,0.6303846299648285,10620,18171.783731461,1764954467.9698336
99499783.0,0.8002373158931733,1.7104,0.31099429726600647,0.0001147174348697395,1068,0.7022,0.6981758940964937,10690,18290.688096803,1764954586.8741868
100058541.0,0.8152034193277359,1.72,0.41728857159614563,0.0001142364729458918,1074,0.6573,0.6657748745754362,10750,18393.40564675,1764954689.5916467
100234969.0,0.8285446226596832,1.7231999999999998,0.3163391649723053,0.00011407615230460922,1076,0.5908,0.6165494590997695,10770,18426.781537642,1764954722.9676878
100320907.0,0.8275055751204491,1.7248,0.47640302777290344,0.00011399599198396793,1077,0.5982,0.6249283868819475,10780,18443.682423377,1764954739.8686237
100517264.0,0.8300953209400177,1.728,0.42139336466789246,0.00011383567134268538,1079,0.5712,0.5934279419481754,10800,18477.202303039,1764954773.3882837
100606806.0,0.8273134164512157,1.7296,0.3357345163822174,0.0001137555110220441,1080,0.5868,0.6391703573986888,10810,18494.987434746,1764954791.1735568
100806263.0,0.8181449621915817,1.7328000000000001,0.37770843505859375,0.00011359519038076152,1082,0.6394,0.6444726660847664,10830,18529.339672782,1764954825.5256376
100898924.0,0.828134535998106,1.7344,0.3400147557258606,0.00011351503006012026,1083,0.5613,0.604121939651668,10840,18546.185974106,1764954842.3721073
100987023.0,0.8291449598968029,1.736,0.304293155670166,0.00011343486973947896,1084,0.5682,0.6132568268105387,10850,18562.879435111,1764954859.0656037
101167498.0,0.8164503298699856,1.7391999999999999,0.33539149165153503,0.0001132745490981964,1086,0.6053,0.6338690169155597,10870,18597.295488321,1764954893.4816144
101259326.0,0.828792716562748,1.7408000000000001,0.40306663513183594,0.0001131943887775551,1087,0.5772,0.6231049880385399,10880,18614.560963461,1764954910.7470934
101625193.0,0.8234795980155468,1.7471999999999999,0.3581107258796692,0.00011287374749498998,1091,0.5904,0.6243547620251775,10920,18682.217791244,1764954978.402296
101811169.0,0.8263018347322941,1.7504,0.34297704696655273,0.00011271342685370743,1093,0.581,0.6244577158242464,10940,18715.925125121,1764955012.1110625
102095892.0,0.8296878799796105,1.7551999999999999,0.44129014015197754,0.00011247294589178356,1096,0.6023,0.5944365080446005,10970,18767.855873662,1764955064.0419607
102367350.0,0.8269966833293438,1.76,0.3375847339630127,0.00011223246492985973,1099,0.5799,0.6270306576043367,11000,18818.001944488,1764955114.1880755
102636486.0,0.8313718549907207,1.7648000000000001,0.3136419951915741,0.00011199198396793589,1102,0.5486,0.6070770466700196,11030,18870.096388745,1764955166.2824764
102730944.0,0.8274636164307594,1.7664,0.3411085903644562,0.0001119118236472946,1103,0.6172,0.613715560734272,11040,18887.220755947,1764955183.406901
103004217.0,0.8301682792603969,1.7711999999999999,0.3736369013786316,0.00011167134268537074,1106,0.5416,0.6112946841865778,11070,18937.659860004,1764955233.8458712
103097957.0,0.811771622300148,1.7728000000000002,0.33724653720855713,0.00011159118236472947,1107,0.6389,0.673955449834466,11080,18954.337049895,1764955250.5232546
103750130.0,0.825938519090414,1.784,0.3261730670928955,0.00011103006012024049,1114,0.5821,0.6196110201999545,11150,19073.948775121,1764955370.1348128
103845959.0,0.8248120836913586,1.7856,0.4012642502784729,0.0001109498997995992,1115,0.6036,0.6136927425861358,11160,19091.009349142,1764955387.1953845
104117166.0,0.8108773104846477,1.7904,0.35782745480537415,0.00011070941883767536,1118,0.6393,0.6812553647905588,11190,19142.847037268,1764955439.0330608
104211721.0,0.8158215500414372,1.792,0.4187341332435608,0.00011062925851703407,1119,0.6219,0.6733162313699722,11200,19160.057138369,1764955456.2431219
104411863.0,0.8123869739472867,1.7952,0.2828482985496521,0.0001104689378757515,1121,0.6603,0.6466990545392036,11220,19196.882734425,1764955493.0688403
104591587.0,0.8168612763285636,1.7984,0.37361231446266174,0.00011030861723446894,1123,0.6251,0.6427825853228569,11240,19231.063996212,1764955527.2501755
104767650.0,0.8198517575860024,1.8016,0.3749096989631653,0.00011014829659318637,1125,0.6133,0.6443524260073901,11260,19264.547857378,1764955560.7340548
104865253.0,0.8328293167054653,1.8032,0.3032210171222687,0.00011006813627254509,1126,0.5705,0.5917151682078838,11270,19281.873580617,1764955578.0596938
105413344.0,0.8154310494661331,1.8128,0.3803582787513733,0.0001095871743486974,1132,0.6245,0.6554258905351162,11330,19385.629807654,1764955681.8158793
105510264.0,0.8104265391826629,1.8144,0.3352322280406952,0.00010950701402805612,1133,0.626,0.655574600957334,11340,19403.020055256,1764955699.2062101
105604973.0,0.8198019802570343,1.8159999999999998,0.303337424993515,0.00010942685370741484,1134,0.5954,0.6650018602609634,11350,19420.491700445,1764955716.6777742
105700277.0,0.8298237517476081,1.8176,0.2761039733886719,0.00010934669338677354,1135,0.5872,0.6070957183837891,11360,19438.182108159,1764955734.3681054
105794698.0,0.812286303192377,1.8192,0.3086452782154083,0.00010926653306613226,1136,0.668,0.673568443953991,11370,19455.365840849,1764955751.5519946
106059159.0,0.8234532319009304,1.8239999999999998,0.36806991696357727,0.00010902605210420842,1139,0.6033,0.6502729807049036,11400,19505.544379411,1764955801.7303662
106341561.0,0.8207571804523468,1.8288,0.28970572352409363,0.00010878557114228459,1142,0.5858,0.6293229468166828,11430,19558.98589696,1764955855.1719143
106634123.0,0.8170285105705262,1.8336000000000001,0.38371801376342773,0.00010854509018036072,1145,0.6394,0.6339305205270648,11460,19610.769824491,1764955906.9559107
106725721.0,0.8216160476207733,1.8352,0.26890215277671814,0.00010846492985971944,1146,0.6104,0.6183377999812365,11470,19627.648624944,1764955923.8347108
108202453.0,0.8236319057643413,1.8608,0.3164706826210022,0.00010718236472945893,1162,0.6023,0.6413539636880159,11630,19903.112576333,1764956199.2987323
108392484.0,0.8221193872392177,1.8639999999999999,0.3303977847099304,0.00010702204408817635,1164,0.5988,0.6554812405258417,11650,19937.876508247,1764956234.062528
108479167.0,0.8155676834285259,1.8656000000000001,0.4411274790763855,0.00010694188376753507,1165,0.6071,0.6825240705162287,11660,19955.062327035,1764956251.2484791
108570336.0,0.8250124171376229,1.8672,0.333495169878006,0.0001068617234468938,1166,0.5855,0.6244887448847294,11670,19972.155135551,1764956268.3412929
109027156.0,0.8248352572321892,1.8752,0.2847716212272644,0.00010646092184368738,1171,0.6077,0.6293362908065319,11720,20056.359204793,1764956352.5454466
109122197.0,0.8266959831118583,1.8768,0.35245466232299805,0.0001063807615230461,1172,0.6021,0.6063857261091471,11730,20073.784163285,1764956369.9702935
109212602.0,0.8312957994639874,1.8784,0.3856911063194275,0.00010630060120240482,1173,0.557,0.59815480299294,11740,20090.463806054,1764956386.6500852
109665337.0,0.8289874412119389,1.8864,0.3093927204608917,0.0001058997995991984,1178,0.5696,0.6085914973169565,11790,20174.57468693,1764956470.7607803
109755834.0,0.8322755716741085,1.888,0.3723866939544678,0.00010581963927855712,1179,0.5647,0.6247097246348858,11800,20191.575077058,1764956487.7613125
109936421.0,0.818853784352541,1.8912,0.4256523847579956,0.00010565931863727456,1181,0.606,0.6414522491395473,11820,20228.305686462,1764956524.4916086
110033822.0,0.8388168700039387,1.8928,0.4454442858695984,0.00010557915831663328,1182,0.5405,0.5887678302824497,11830,20245.206913964,1764956541.393125
110123066.0,0.8220709599554539,1.8944,0.4377399981021881,0.00010549899799599198,1183,0.6032,0.6332265501841903,11840,20262.061396072,1764956558.2475002
110305889.0,0.829126862436533,1.8976,0.29331710934638977,0.00010533867735470942,1185,0.5801,0.6283137261867523,11860,20296.221557834,1764956592.4077277
110402121.0,0.8197695776820183,1.8992,0.27556049823760986,0.00010525851703406815,1186,0.6287,0.6452438108623028,11870,20313.339493393,1764956609.5256665
110583173.0,0.8207228362560273,1.9024,0.4038408398628235,0.00010509819639278558,1188,0.6092,0.6176806285977363,11890,20346.373852686,1764956642.559936
110871076.0,0.8228082239627839,1.9072,0.40008023381233215,0.00010485771543086173,1191,0.5855,0.6342132147401571,11920,20398.12154737,1764956694.3075416
111145191.0,0.8194426707923412,1.912,0.35568416118621826,0.00010461723446893787,1194,0.6331,0.6377995057031512,11950,20450.9520719,1764956747.1381764
111416872.0,0.8249480061233043,1.9167999999999998,0.38198167085647583,0.00010437675350701403,1197,0.5891,0.6431674627587199,11980,20500.639869314,1764956796.8259764
111501523.0,0.8190704554319381,1.9184,0.36907491087913513,0.00010429659318637275,1198,0.623,0.6547266960144043,11990,20517.360424198,1764956813.5464327
96277.0,0.8446069531142711,1.9216,0.3185442388057709,0.00010413627254509017,1199,0.4959,0.5552715269848705,12010,18.366404227,1764957258.017846
198001.0,0.8286532565951348,1.9232,0.4273526668548584,0.00010405611222444891,1200,0.5839,0.6090004123747349,12020,35.805605385,1764957275.4569836
570684.0,0.8457295402884484,1.9296,0.32290413975715637,0.00010373547094188378,1204,0.5092,0.5388615103438497,12060,103.718395653,1764957343.3696718
745083.0,0.8353331565856934,1.9327999999999999,0.37033766508102417,0.00010357515030060121,1206,0.5197,0.5809921441599727,12080,137.82542113,1764957377.4766896
842273.0,0.8333486802875996,1.9344000000000001,0.2916620671749115,0.00010349498997995992,1207,0.537,0.6029761290177703,12090,155.335013634,1764957394.9862902
924982.0,0.8336492143571377,1.936,0.35111507773399353,0.00010341482965931863,1208,0.5547,0.6073451634496451,12100,172.355339092,1764957412.006576
1017588.0,0.8374837175011635,1.9376,0.32454919815063477,0.00010333466933867738,1209,0.5146,0.5881652247160674,12110,189.635095309,1764957429.286491
1109701.0,0.8192080944776535,1.9392,0.42184871435165405,0.00010325450901803608,1210,0.6233,0.637030652910471,12120,206.797824994,1764957446.4491081
1199120.0,0.843353158980608,1.9407999999999999,0.36869582533836365,0.0001031743486973948,1211,0.5391,0.5834709759801626,12130,223.838168011,1764957463.4895864
1387792.0,0.830964183807373,1.944,0.3156341314315796,0.00010301402805611222,1213,0.5911,0.6011431258171797,12150,258.288426351,1764957497.9399695
1576221.0,0.851684695482254,1.9472,0.3170277774333954,0.00010285370741482968,1215,0.4896,0.5535467959940433,12170,292.86183977,1764957532.5133138
1673404.0,0.8363235346972943,1.9487999999999999,0.32593899965286255,0.00010277354709418838,1216,0.547,0.5957329340279103,12180,310.37193878,1764957550.0233696
1763201.0,0.8412979982793332,1.9504000000000001,0.3561305105686188,0.0001026933867735471,1217,0.5218,0.5536623675376177,12190,327.075880169,1764957566.7273798
1853037.0,0.8481061048805714,1.952,0.32996127009391785,0.00010261322645290581,1218,0.4931,0.5403912814334035,12200,343.758894373,1764957583.410469
1955833.0,0.8288259319961071,1.9536,0.31499168276786804,0.00010253306613226454,1219,0.5727,0.6238649902865291,12210,362.906470244,1764957602.558063
2054410.0,0.8180387586355209,1.9552,0.5230469107627869,0.00010245290581162326,1220,0.6069,0.6455455711111426,12220,380.65257764,1764957620.3038206
2153251.0,0.8354413956403732,1.9567999999999999,0.3607994019985199,0.00010237274549098196,1221,0.5483,0.578005826100707,12230,398.048821801,1764957637.7004905
2615505.0,0.8304968141019344,1.9647999999999999,0.40210381150245667,0.00010197194388777556,1226,0.5748,0.6013946348801256,12280,483.497179349,1764957723.148678
2710028.0,0.8391694322228431,1.9664000000000001,0.3657895028591156,0.00010189178356713426,1227,0.5439,0.5715603623539209,12290,500.390809955,1764957740.0422945
2898554.0,0.8374950528144837,1.9696,0.33073607087135315,0.00010173146292585172,1229,0.5419,0.5885390417650342,12310,534.548947752,1764957774.2005234
2990384.0,0.8515501335263252,1.9712,0.3376830518245697,0.00010165130260521043,1230,0.4677,0.535585404932499,12320,551.382939166,1764957791.0344753
3177683.0,0.82899199873209,1.9744000000000002,0.33348962664604187,0.00010149098196392786,1232,0.5741,0.6056600186973811,12340,585.469483232,1764957825.1211197
3373949.0,0.8337957687675953,1.9776,0.352234810590744,0.00010133066132264531,1234,0.5906,0.5833339545875788,12360,619.368017438,1764957859.019596
3662995.0,0.8269244581460953,1.9824000000000002,0.4981392025947571,0.00010109018036072144,1237,0.5797,0.6069809475913643,12390,671.131682774,1764957910.7832391
3938669.0,0.8347420871257782,1.9872,0.3703049123287201,0.00010084969939879761,1240,0.5437,0.5917350336909294,12420,723.208657321,1764957962.8601792
4036271.0,0.8340368323028088,1.9888,0.33232879638671875,0.00010076953907815631,1241,0.5523,0.5926887249574065,12430,740.632406996,1764957980.2839284
4131054.0,0.8240969061851502,1.9904,0.41619953513145447,0.00010068937875751503,1242,0.6121,0.6004626274108886,12440,757.939618657,1764957997.591102
4221604.0,0.8244499683380127,1.992,0.3886430561542511,0.00010060921843687374,1243,0.5774,0.619813197851181,12450,775.197024413,1764958014.8486605
4311357.0,0.8310289591550827,1.9936,0.3196854889392853,0.00010052905811623247,1244,0.5668,0.6022402934730053,12460,791.818903302,1764958031.470421
4397628.0,0.8390673078596592,1.9952,0.4804134666919708,0.00010044889779559119,1245,0.5437,0.5768523279577493,12470,808.380158092,1764958048.031785
4496501.0,0.8441120974719525,1.9968,0.3131067752838135,0.00010036873747494991,1246,0.5173,0.563192680850625,12480,825.642649678,1764958065.2942803
4589146.0,0.8410334475338459,1.9984,0.3288133442401886,0.00010028857715430861,1247,0.5306,0.5647509193047882,12490,842.310063981,1764958081.9616244
4969560.0,0.8330035530030727,2.0048,0.30166611075401306,9.996793587174349e-05,1251,0.5323,0.5930696215480566,12530,910.451437282,1764958150.1029603
5145874.0,0.8375267550349236,2.008,0.39354103803634644,9.980761523046092e-05,1253,0.5252,0.5956889793276787,12550,943.555157937,1764958183.2067294
5239821.0,0.8316944800317287,2.0096,0.4739378094673157,9.972745490981964e-05,1254,0.5703,0.5972670909017325,12560,960.200921861,1764958199.8525388
5530870.0,0.8520493119955063,2.0144,0.37883874773979187,9.94869739478958e-05,1257,0.4924,0.5438358832150698,12590,1012.018205319,1764958251.6697862
5722361.0,0.8420103564858437,2.0176,0.324107825756073,9.932665330661323e-05,1259,0.5162,0.5726538812741637,12610,1047.966822562,1764958287.618257
5813656.0,0.8331953234970569,2.0192,0.3477977216243744,9.924649298597196e-05,1260,0.5672,0.6013568498194217,12620,1064.84581347,1764958304.497387
6084168.0,0.841593824326992,2.024,0.3568902015686035,9.90060120240481e-05,1263,0.5234,0.5656733980402351,12650,1115.533455198,1764958355.1850426
6278799.0,0.8490127436816692,2.0272,0.30277055501937866,9.884569138276554e-05,1265,0.4892,0.5405204592272639,12670,1151.308893605,1764958390.9604995
6385208.0,0.8389746107161045,2.0288,0.5337822437286377,9.876553106212426e-05,1266,0.5559,0.5732669796794653,12680,1169.669621902,1764958409.3212707
6475571.0,0.8441100209951401,2.0304,0.3928215205669403,9.868537074148297e-05,1267,0.4979,0.5368317376822234,12690,1186.767832603,1764958426.4193833
6569880.0,0.8233530476689339,2.032,0.4136669933795929,9.860521042084169e-05,1268,0.6033,0.6187308885157108,12700,1204.644907968,1764958444.2962787
6926846.0,0.8429465770721436,2.0384,0.37218335270881653,9.828456913827656e-05,1272,0.5232,0.5746653389185667,12740,1272.488372517,1764958512.1399517
7015176.0,0.8446915403008461,2.04,0.3292906880378723,9.820440881763527e-05,1273,0.516,0.563718149624765,12750,1288.992417957,1764958528.6439133
7114106.0,0.8300145819783211,2.0416,0.3588974177837372,9.8124248496994e-05,1274,0.5744,0.6017812306061388,12760,1306.951533698,1764958546.6031718
7200014.0,0.8376967780292034,2.0432,0.33175039291381836,9.80440881763527e-05,1275,0.5358,0.5821519555523992,12770,1323.558058831,1764958563.2094808
7285988.0,0.8429795540869236,2.0448,0.3432055711746216,9.796392785571142e-05,1276,0.5329,0.5449579613283276,12780,1339.928866297,1764958579.580324
7381737.0,0.8269702792167664,2.0464,0.41684970259666443,9.788376753507015e-05,1277,0.5452,0.6293939074501396,12790,1356.897229466,1764958596.54865
7656391.0,0.8369395434856415,2.0512,0.3703593909740448,9.76432865731463e-05,1280,0.545,0.5723632536828518,12820,1410.956090096,1764958650.6075552
7843205.0,0.8389599360525608,2.0544,0.3230191171169281,9.748296593186374e-05,1282,0.5254,0.5687511725351214,12840,1445.139860409,1764958684.7913926
7931663.0,0.8308177962899208,2.056,0.4142972230911255,9.740280561122245e-05,1283,0.5633,0.5963884446769953,12850,1462.663451655,1764958702.3134801
8030662.0,0.8408595465123654,2.0576,0.329064279794693,9.732264529058117e-05,1284,0.538,0.5770821187645196,12860,1480.507182088,1764958720.1587274
8119271.0,0.8323301754891872,2.0592,0.28596705198287964,9.724248496993989e-05,1285,0.5395,0.5813419692218303,12870,1497.866436602,1764958737.5179017
8308921.0,0.8300274617969989,2.0624,0.36343780159950256,9.708216432865732e-05,1287,0.5789,0.5871713481843471,12890,1533.000725299,1764958772.6522737
8403000.0,0.8326137013733387,2.064,0.4196847379207611,9.700200400801604e-05,1288,0.5635,0.6020173974335193,12900,1550.202024074,1764958789.8534682
8496983.0,0.8379123412072659,2.0656,0.3530884385108948,9.692184368737475e-05,1289,0.5246,0.5754242146387696,12910,1567.461249292,1764958807.1127546
8585713.0,0.8315985895693302,2.0672,0.3903176188468933,9.684168336673347e-05,1290,0.5572,0.5897589836269617,12920,1584.708817538,1764958824.3602612
8863599.0,0.8414226725697518,2.072,0.34747764468193054,9.660120240480962e-05,1293,0.5327,0.5714462026953697,12950,1636.544230407,1764958876.1956358
8947938.0,0.8336368843913078,2.0736,0.44544610381126404,9.652104208416835e-05,1294,0.549,0.6030908776447177,12960,1653.627661186,1764958893.2791858
9043636.0,0.8305258773267269,2.0752,0.3527364730834961,9.644088176352705e-05,1295,0.5816,0.5850493589416146,12970,1671.967939293,1764958911.6193964
9313607.0,0.8408746540546417,2.08,0.3619416654109955,9.62004008016032e-05,1298,0.534,0.5685388840734958,13000,1723.011676865,1764958962.663321
9587320.0,0.8294119939208031,2.0848,0.4557836651802063,9.595991983967937e-05,1301,0.5771,0.6098435755819083,13030,1776.173338506,1764959015.8247225
9687866.0,0.8460347943007946,2.0864,0.4277702271938324,9.587975951903808e-05,1302,0.5284,0.5494295179843902,13040,1794.341590698,1764959033.9928565
9775464.0,0.8429366610944271,2.088,0.3109349012374878,9.57995991983968e-05,1303,0.5136,0.5553174674510956,13050,1811.702763615,1764959051.3542366
9955299.0,0.8383023768663407,2.0912,0.3489106297492981,9.563927855711423e-05,1305,0.5241,0.5728722566738724,13070,1845.618820536,1764959085.270419
10149403.0,0.8448667332530022,2.0944,0.5218328237533569,9.547895791583167e-05,1307,0.5114,0.5444776330143213,13090,1880.057671452,1764959119.7092037
10232776.0,0.8450637228786946,2.096,0.39519158005714417,9.539879759519038e-05,1308,0.5148,0.5759016387164593,13100,1896.321107605,1764959135.9725533
10419415.0,0.8435470387339592,2.0992,0.463693231344223,9.523847695390782e-05,1310,0.4972,0.5611735297366977,13120,1930.876897795,1764959170.5284529
10516999.0,0.8518630191683769,2.1008,0.3658917546272278,9.515831663326655e-05,1311,0.5036,0.5340510111302137,13130,1948.217113228,1764959187.868711
11068964.0,0.8427756026387214,2.1104,0.3950234055519104,9.467735470941885e-05,1317,0.5045,0.5402489721775054,13190,2051.174503271,1764959290.825928
11157437.0,0.8332771547138691,2.112,0.458791047334671,9.459719438877755e-05,1318,0.5522,0.6093289539217949,13200,2068.485124107,1764959308.136561
11248221.0,0.8339857727289199,2.1136,0.41477879881858826,9.451703406813628e-05,1319,0.5523,0.5962437015026808,13210,2088.697726713,1764959328.3492854
11342346.0,0.8413489244878292,2.1152,0.4166940152645111,9.443687374749499e-05,1320,0.5244,0.5624772848561406,13220,2105.831585498,1764959345.4831183
